time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
000.975,0.0,0.0,5.6331577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.980,0.0,0.0,5.6698246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.985,0.0,0.0,5.7062464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.990,0.0,0.0,5.7424226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000.995,0.0,0.0,5.7783537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.000,0.0,0.0,5.8140397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.005,0.0,0.0,5.84948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.010,0.0,0.0,5.8846755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.015,0.0,0.0,5.9196258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.020,0.0,0.0,5.9543304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.025,0.0,0.0,5.98879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.030,0.0,0.0,6.0230045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.035,0.0,0.0,6.0569735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.040,0.0,0.0,6.0906973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.045,0.0,0.0,6.124176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.050,0.0,0.0,6.1574097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.055,0.0,0.0,6.1903977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.060,0.0,0.0,6.2231407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.065,0.0,0.0,6.2556386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.070,0.0,0.0,6.287891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.075,0.0,0.0,6.319898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.080,0.0,0.0,6.3516603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.085,0.0,0.0,6.383177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.090,0.0,0.0,6.4144483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.095,0.0,0.0,6.4454746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.100,0.0,0.0,6.4762554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.105,0.0,0.0,6.506791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.110,0.0,0.0,6.5370817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.115,0.0,0.0,6.5671268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.120,0.0,0.0,6.5969267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.125,0.0,0.0,6.6264815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.130,0.0,0.0,6.655791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.135,0.0,0.0,6.684855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.140,0.0,0.0,6.713674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.145,0.0,0.0,6.7422476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.150,0.0,0.0,6.770576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.155,0.0,0.0,6.7986593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.160,0.0,0.0,6.826497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.165,0.0,0.0,6.8540897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.170,0.0,0.0,6.8814373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.175,0.0,0.0,6.9085393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.180,0.0,0.0,6.935396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.185,0.0,0.0,6.962008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.190,0.0,0.0,6.988374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.195,0.0,0.0,7.0144954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
