time,Xangle,Yangle,Zangle,velocityX,velocityY,velocityZ,accelX,accelY,accelZ
160.90,-0.29487997,0.0,-0.045135736,1.4259813,-0.04108277,-16.633911,-0.45938826,0.079206824,2.906373
160.91,-0.29797375,0.0,-0.045017228,1.4213998,-0.040192038,-16.604557,-0.4581481,0.08907312,2.9353826
160.92,-0.30091625,0.0,-0.044890042,1.4168218,-0.039414585,-16.574863,-0.4577994,0.07774526,2.969411
160.93,-0.30371487,0.0,-0.044753954,1.412258,-0.03854585,-16.544907,-0.45637926,0.086873546,2.9956596
160.94,-0.30637658,0.0,-0.044608694,1.4076996,-0.037797228,-16.514635,-0.45583925,0.07486218,3.0271816
160.95,-0.3089081,0.0,-0.04445404,1.4031574,-0.036964335,-16.484125,-0.4542283,0.08328926,3.0509388
160.96,-0.31131577,0.0,-0.04428976,1.3986225,-0.036258064,-16.453323,-0.45348576,0.07062707,3.0801995
160.97,-0.3136056,0.0,-0.04411564,1.3941058,-0.035474148,-16.422306,-0.451674,0.07839176,3.1017082
160.98,-0.31578335,0.0,-0.04393149,1.3895986,-0.034822993,-16.391016,-0.45071855,0.065115556,3.1289272
160.99,-0.31785452,0.0,-0.04373714,1.3851117,-0.03410046,-16.359531,-0.4486974,0.072253264,3.148406
161.00,-0.3198243,0.0,-0.0435324,1.3806365,-0.033516455,-16.327793,-0.44751993,0.058400504,3.1737826
161.01,-0.32169765,0.0,-0.0433171,1.3761836,-0.032866914,-16.29588,-0.44528106,0.06495418,3.1914287
161.02,-0.32347924,0.0,-0.04309105,1.3717543,-0.03215455,-16.263798,-0.44293213,0.07123662,3.2082021
161.03,-0.32517356,0.0,-0.042890225,1.3673365,-0.031588465,-16.231487,-0.44177845,0.05660834,3.2311213
161.04,-0.3267849,0.0,-0.042678475,1.3629408,-0.030964674,-16.199024,-0.4395735,0.062379003,3.2463229
161.05,-0.3283173,0.0,-0.042453956,1.3585591,-0.030492047,-16.166346,-0.4381638,0.047262684,3.2678144
161.06,-0.3297746,0.0,-0.042216536,1.3542023,-0.029966662,-16.13353,-0.43569124,0.05253846,3.2815957
161.07,-0.33116043,0.0,-0.041966166,1.3498714,-0.029390762,-16.100582,-0.4330854,0.057589978,3.2947004
161.08,-0.33247828,0.0,-0.041738905,1.3455551,-0.028972501,-16.06744,-0.4316289,0.041826088,3.3142846
161.09,-0.3337315,0.0,-0.041498743,1.3412638,-0.028507985,-16.034178,-0.42912483,0.046451576,3.3261688
161.10,-0.3349232,0.0,-0.041243926,1.336999,-0.027999213,-16.000803,-0.42646953,0.05087729,3.3374705
161.11,-0.33605644,0.0,-0.041010506,1.3327497,-0.027653854,-15.967249,-0.42493054,0.03453593,3.3554177
161.12,-0.337134,0.0,-0.040762566,1.3285263,-0.027268048,-15.933592,-0.42234263,0.038580507,3.365672
161.13,-0.33815867,0.0,-0.040498443,1.3243303,-0.02684355,-15.8998375,-0.41958734,0.042449817,3.375426
161.14,-0.33913296,0.0,-0.040254235,1.3201599,-0.026381927,-15.865991,-0.4170385,0.046162266,3.3847034
161.15,-0.3400594,0.0,-0.039994065,1.316008,-0.026090408,-15.831983,-0.4151974,0.02915186,3.400809
161.16,-0.3409403,0.0,-0.039752465,1.3118813,-0.025765026,-15.797891,-0.41267204,0.032538254,3.409233
161.17,-0.34177786,0.0,-0.039493553,1.3077816,-0.025407266,-15.763719,-0.40996715,0.035775926,3.4172463
161.18,-0.34257418,0.0,-0.039251905,1.3037071,-0.025018407,-15.72947,-0.40744165,0.038885966,3.4248698
161.19,-0.3433313,0.0,-0.03902779,1.2996476,-0.02480509,-15.695076,-0.40594995,0.021331675,3.4394715
161.20,-0.34405115,0.0,-0.038783763,1.2956136,-0.024563478,-15.660612,-0.40339595,0.024161188,3.4463978
161.21,-0.34473553,0.0,-0.038554434,1.2916037,-0.024294699,-15.626082,-0.400995,0.026877994,3.452989
161.22,-0.3453862,0.0,-0.038304154,1.28762,-0.02399998,-15.59149,-0.39837644,0.029471895,3.4592612
161.23,-0.34600478,0.0,-0.03806763,1.2836609,-0.02368034,-15.556837,-0.39590105,0.031963967,3.465231
161.24,-0.3465928,0.0,-0.037845362,1.2797252,-0.023336772,-15.522128,-0.39357403,0.034356937,3.470911
161.25,-0.34715182,0.0,-0.037636127,1.2758032,-0.02317533,-15.48729,-0.39220402,0.016144054,3.4837437
161.26,-0.34768322,0.0,-0.03743876,1.2719018,-0.02299204,-15.452401,-0.39013296,0.01832917,3.4889107
161.27,-0.34818837,0.0,-0.037215997,1.2680238,-0.0227879,-15.417463,-0.38779762,0.020413779,3.49383
161.28,-0.34866852,0.0,-0.037002716,1.2641683,-0.022563726,-15.382478,-0.38556114,0.022417579,3.4985118
161.29,-0.34912488,0.0,-0.0367996,1.260334,-0.0223203,-15.347448,-0.38343072,0.024342623,3.502969
161.30,-0.34955862,0.0,-0.036605652,1.25652,-0.022058384,-15.312376,-0.3813959,0.026191607,3.5072126
161.31,-0.34997088,0.0,-0.036419842,1.2527176,-0.021983603,-15.277188,-0.38024083,0.0074782297,3.518737
161.32,-0.3503627,0.0,-0.036241226,1.248934,-0.021891968,-15.241962,-0.3783631,0.009163433,3.5226028
161.33,-0.35073504,0.0,-0.0360689,1.2451686,-0.021784155,-15.206699,-0.3765513,0.010781374,3.5262847
161.34,-0.35108885,0.0,-0.03590197,1.2414206,-0.021660786,-15.171401,-0.3747958,0.012336804,3.5297906
161.35,-0.35142505,0.0,-0.035739627,1.2376897,-0.021522468,-15.136069,-0.37308833,0.013831749,3.5331302
161.36,-0.35174453,0.0,-0.03558106,1.2339755,-0.021369772,-15.100706,-0.37142035,0.015269598,3.5363107
161.37,-0.3520481,0.0,-0.035425507,1.2302777,-0.021203242,-15.065312,-0.36978385,0.01665306,3.5393403
161.38,-0.3523365,0.0,-0.035272244,1.226596,-0.021023408,-15.02989,-0.36817145,0.01798349,3.5422266
161.39,-0.35261047,0.0,-0.035120603,1.2229302,-0.020830765,-14.99444,-0.3665761,0.019264275,3.544976
161.40,-0.35287073,0.0,-0.03500605,1.2192765,-0.020625675,-14.958964,-0.36536774,0.02050894,3.547596
161.41,-0.35311797,0.0,-0.03489199,1.215635,-0.020408595,-14.923464,-0.36416468,0.02170802,3.550092
161.42,-0.3533528,0.0,-0.034776133,1.2119979,-0.020384645,-14.887863,-0.36370185,0.0023949398,3.5600238
161.43,-0.35357583,0.0,-0.034657937,1.2083733,-0.020349856,-14.852241,-0.36245424,0.0034788942,3.5623064
161.44,-0.35378763,0.0,-0.034536954,1.2047615,-0.02030463,-14.816596,-0.3611776,0.0045226594,3.5644817
161.45,-0.35398877,0.0,-0.034448836,1.201159,-0.020249233,-14.7809305,-0.3602445,0.005539745,3.566556
161.46,-0.35417974,0.0,-0.03435721,1.1975663,-0.020184053,-14.745245,-0.35927492,0.0065179835,3.5685332
161.47,-0.35436106,0.0,-0.034259964,1.1939838,-0.02010944,-14.70954,-0.35824656,0.007461429,3.5704188
161.48,-0.3545332,0.0,-0.03415674,1.1904123,-0.020025745,-14.673819,-0.3571557,0.008369397,3.5722172
161.49,-0.35469663,0.0,-0.034083366,1.1868485,-0.019933177,-14.63808,-0.35637707,0.009256752,3.5739324
161.50,-0.35485175,0.0,-0.034003608,1.1832932,-0.019832063,-14.602324,-0.3555317,0.010111341,3.5755682
161.51,-0.35499895,0.0,-0.033915535,1.1797472,-0.019722719,-14.566552,-0.35459948,0.0109345,3.5771291
161.52,-0.35513863,0.0,-0.033854973,1.1762077,-0.019605309,-14.530766,-0.35395485,0.011741084,3.578618
161.53,-0.35527116,0.0,-0.033785824,1.1726755,-0.019480113,-14.494966,-0.3532205,0.012519635,3.5800385
161.54,-0.35539693,0.0,-0.033706244,1.1691517,-0.019347439,-14.459151,-0.35237718,0.0132674035,3.5813944
161.55,-0.3555162,0.0,-0.0336522,1.1656337,-0.019207412,-14.423325,-0.35180083,0.014002644,3.5826888
161.56,-0.35562932,0.0,-0.03358764,1.1621225,-0.0190603,-14.3874855,-0.35111454,0.014711185,3.5839245
161.57,-0.3557366,0.0,-0.033510804,1.1586121,-0.019110853,-14.351559,-0.3510314,-0.0050551347,3.5927062
161.58,-0.35583833,0.0,-0.033457752,1.1551148,-0.01895047,-14.315697,-0.34973517,0.0160384,3.5862412
161.59,-0.35593474,0.0,-0.03339256,1.151617,-0.018988093,-14.279747,-0.3497712,-0.003762435,3.594923
161.60,-0.3560261,0.0,-0.033349667,1.148124,-0.01901963,-14.243788,-0.34931165,-0.003153628,3.5959637
161.61,-0.35611266,0.0,-0.033293106,1.1446369,-0.019045277,-14.207818,-0.3487089,-0.0025647522,3.5969572
161.62,-0.35619467,0.0,-0.033221304,1.1411574,-0.019065276,-14.171839,-0.34794673,-0.0019999135,3.5979073
161.63,-0.35627237,0.0,-0.033170454,1.1376834,-0.019079698,-14.135851,-0.3474039,-0.0014422402,3.5988157
161.64,-0.35634592,0.0,-0.033104766,1.1342236,-0.018884275,-14.09993,-0.34598324,0.019542268,3.5920691
161.65,-0.35641557,0.0,-0.03305877,1.1307615,-0.018887728,-14.063925,-0.34621283,-3.4533607E-4,3.6005044
161.66,-0.3564815,0.0,-0.03299668,1.127306,-0.018886076,-14.027912,-0.3455524,1.652464E-4,3.601299
161.67,-0.35654387,0.0,-0.032953113,1.1238551,-0.018879369,-13.991892,-0.34508595,6.706627E-4,3.60206
161.68,-0.35660285,0.0,-0.032892283,1.1204107,-0.018867802,-13.955864,-0.34443882,0.0011567865,3.6027877
161.69,-0.35665864,0.0,-0.032848895,1.1169709,-0.018851439,-13.919829,-0.3439743,0.0016363631,3.6034846
161.70,-0.3567114,0.0,-0.03278721,1.1135377,-0.018830445,-13.883788,-0.34331834,0.0020993603,3.6041522
161.71,-0.35676122,0.0,-0.03274198,1.1101093,-0.01880486,-13.84774,-0.34283456,0.0025585191,3.604791
161.72,-0.35680825,0.0,-0.03267755,1.1066878,-0.018774848,-13.8116865,-0.34214985,0.00300109,3.6054027
161.73,-0.35685268,0.0,-0.032628678,1.1032715,-0.018740477,-13.775626,-0.3416281,0.0034370823,3.6059892
161.74,-0.35689458,0.0,-0.032559756,1.0998626,-0.018701892,-13.739561,-0.34089652,0.003858523,3.6065507
161.75,-0.3569341,0.0,-0.03250558,1.0964594,-0.018659119,-13.70349,-0.34031922,0.0042774607,3.6070893
161.76,-0.35697138,0.0,-0.032430585,1.0930642,-0.018612327,-13.667415,-0.33952418,0.0046791155,3.607606
161.77,-0.3570065,0.0,-0.03236962,1.0896754,-0.018561538,-13.631333,-0.33887595,0.0050789383,3.608101
161.78,-0.35703954,0.0,-0.03228712,1.0862954,-0.018506903,-13.595247,-0.33800238,0.005463517,3.608576
161.79,-0.35707065,0.0,-0.032218017,1.0829227,-0.018448435,-13.559157,-0.3372691,0.005846936,3.609032
161.80,-0.35709992,0.0,-0.032126796,1.0795597,-0.018386291,-13.523063,-0.33630437,0.006214427,3.6094694
161.81,-0.35712746,0.0,-0.03204834,1.0762049,-0.018320492,-13.486964,-0.33547333,0.0065800683,3.60989
161.82,-0.35715333,0.0,-0.031947184,1.0728608,-0.018251153,-13.450861,-0.3344047,0.006933867,3.6102943
161.83,-0.35717762,0.0,-0.031858254,1.0695262,-0.018178301,-13.414754,-0.33346415,0.007285129,3.6106825
161.84,-0.35720038,0.0,-0.03178223,1.0661997,-0.01810195,-13.378643,-0.33265868,0.0076352186,3.6110559
161.85,-0.3572217,0.0,-0.031682014,1.0628836,-0.018022228,-13.342529,-0.33160013,0.0079720905,3.6114144
161.86,-0.35724166,0.0,-0.031592548,1.0595771,-0.017939158,-13.306412,-0.3306541,0.008307083,3.6117594
161.87,-0.35726032,0.0,-0.031478442,1.0562826,-0.017852843,-13.27029,-0.32945034,0.008631581,3.6120913
161.88,-0.35727772,0.0,-0.031374723,1.0529991,-0.017763315,-13.234166,-0.3283553,0.008952836,3.6124108
161.89,-0.35729396,0.0,-0.03128211,1.0497254,-0.017670572,-13.198039,-0.32737654,0.009274258,3.6127186
161.90,-0.35730907,0.0,-0.031163597,1.0464641,-0.01757474,-13.161909,-0.32612687,0.009583133,3.6130142
161.91,-0.3573231,0.0,-0.031054214,1.0432143,-0.017475827,-13.125776,-0.32497278,0.009891471,3.6133
161.92,-0.3573361,0.0,-0.030954765,1.0399684,-0.01757824,-13.089564,-0.32459828,-0.010241369,3.6212099
161.93,-0.35734817,0.0,-0.030864397,1.0367386,-0.017473461,-13.053426,-0.32296857,0.010477913,3.613851
161.94,-0.35735932,0.0,-0.030746112,1.0335147,-0.017570129,-13.017208,-0.32239255,-0.009666671,3.621742
161.95,-0.35736963,0.0,-0.03063502,1.0303092,-0.017459733,-12.981065,-0.32055074,0.011039482,3.6143644
161.96,-0.35737914,0.0,-0.03053202,1.027108,-0.017550796,-12.944842,-0.32013008,-0.009106221,3.6222394
161.97,-0.3573878,0.0,-0.030436346,1.0239234,-0.017434807,-12.908694,-0.31845436,0.0115988115,3.6148446
161.98,-0.35739574,0.0,-0.030311093,1.0207454,-0.017520394,-12.872467,-0.31779623,-0.008558671,3.6227033
161.99,-0.35740295,0.0,-0.030191414,1.01758,-0.017603455,-12.836238,-0.31653327,-0.008306081,3.622929
162.00,-0.35740948,0.0,-0.0300783,1.0144333,-0.017479597,-12.800083,-0.3146827,0.0123859,3.6155112
162.01,-0.35741538,0.0,-0.029971072,1.0112913,-0.017557323,-12.763849,-0.31420588,-0.007772642,3.6233485
162.02,-0.35742065,0.0,-0.029868972,1.0081666,-0.017428141,-12.72769,-0.31247547,0.01291816,3.6159172
162.03,-0.35742533,0.0,-0.02977132,1.0050457,-0.017500564,-12.691452,-0.3120946,-0.0072422605,3.623742
162.04,-0.35742947,0.0,-0.029677447,1.0019346,-0.017570484,-12.655212,-0.3111024,-0.0069919582,3.623935
162.05,-0.35743308,0.0,-0.029550575,0.99884343,-0.017433621,-12.619047,-0.30911943,0.013686392,3.6164849
162.06,-0.35743618,0.0,-0.029426085,0.99575895,-0.017498499,-12.582805,-0.30845052,-0.0064878645,3.6242926
162.07,-0.3574388,0.0,-0.029305102,0.9926872,-0.017561005,-12.54656,-0.3071744,-0.006250714,3.624469
162.08,-0.35744098,0.0,-0.029187087,0.9896343,-0.017416755,-12.51039,-0.30529243,0.014425103,3.617003
162.09,-0.3574427,0.0,-0.029071454,0.98658717,-0.017474264,-12.474142,-0.30470863,-0.0057510086,3.624796
162.10,-0.35744402,0.0,-0.028957618,0.9835521,-0.017529428,-12.437893,-0.30350757,-0.0055164164,3.6249578
162.11,-0.3574449,0.0,-0.028845042,0.9805289,-0.01758226,-12.401642,-0.3023198,-0.0052831443,3.6251147
162.12,-0.35744545,0.0,-0.02873323,0.97752374,-0.017428359,-12.365465,-0.30051297,0.01539013,3.6176305
162.13,-0.35744563,0.0,-0.028621687,0.97452414,-0.017476264,-12.329211,-0.29996237,-0.004790594,3.6254053
162.14,-0.3574455,0.0,-0.02850992,0.9715363,-0.017521856,-12.292955,-0.29878324,-0.0045592734,3.6255503
162.15,-0.35744506,0.0,-0.02839748,0.9685603,-0.01756515,-12.256699,-0.2975971,-0.0043292954,3.6256914
162.16,-0.35744432,0.0,-0.02828396,0.96560246,-0.017401757,-12.220517,-0.29578242,0.016339304,3.618192
162.17,-0.3574433,0.0,-0.028168956,0.9626506,-0.017440218,-12.1842575,-0.29518604,-0.0038461154,3.6259525
162.18,-0.35744202,0.0,-0.028088208,0.95970726,-0.017476328,-12.147997,-0.29433212,-0.0036109649,3.626084
162.19,-0.35744047,0.0,-0.028005393,0.9567727,-0.017510092,-12.111734,-0.29345658,-0.003376496,3.626212
162.20,-0.35743868,0.0,-0.027918443,0.9538473,-0.017541539,-12.075471,-0.2925378,-0.0031447725,3.626337
162.21,-0.35743666,0.0,-0.027826997,0.95093155,-0.017570676,-12.0392065,-0.29157194,-0.002913753,3.6264584
162.22,-0.35743442,0.0,-0.02773083,0.948032,-0.017393125,-12.003017,-0.28995144,0.017755164,3.618941
162.23,-0.35743195,0.0,-0.027629718,0.94513714,-0.01741743,-11.96675,-0.28948885,-0.002430655,3.6266832
162.24,-0.3574293,0.0,-0.02752348,0.9422535,-0.017439503,-11.930482,-0.28836823,-0.0022072066,3.626797
162.25,-0.35742646,0.0,-0.027447993,0.9393778,-0.01745925,-11.894213,-0.28756973,-0.0019745782,3.6269083
162.26,-0.35742345,0.0,-0.027367111,0.9365106,-0.017476702,-11.857943,-0.2867148,-0.0017453893,3.627017
162.27,-0.35742027,0.0,-0.027278947,0.93365276,-0.017491864,-11.8216715,-0.28578362,-0.001516251,3.627123
162.28,-0.3574169,0.0,-0.027183319,0.930805,-0.01750479,-11.785399,-0.28477433,-0.0012926132,3.6272275
162.29,-0.3574134,0.0,-0.02711624,0.9279644,-0.01751539,-11.749126,-0.28406405,-0.0010598262,3.6273293
162.30,-0.35740978,0.0,-0.027041651,0.9251316,-0.017523687,-11.7128525,-0.28327522,-8.298183E-4,3.6274295
162.31,-0.35740602,0.0,-0.026957758,0.9223077,-0.017529713,-11.676578,-0.28238893,-6.0260476E-4,3.6275275
162.32,-0.35740212,0.0,-0.026864467,0.9194937,-0.017533502,-11.640302,-0.28140432,-3.788657E-4,3.6276233
162.33,-0.3573981,0.0,-0.026797881,0.91668665,-0.017534975,-11.604025,-0.2806994,-1.4736448E-4,3.6277175
162.34,-0.35739392,0.0,-0.026722034,0.9138877,-0.017534168,-11.567747,-0.27989754,8.066139E-5,3.6278093
162.35,-0.35738963,0.0,-0.026635263,0.9110979,-0.017531123,-11.531468,-0.2789813,3.0451757E-4,3.6279
162.36,-0.35738522,0.0,-0.026573667,0.9083146,-0.017525762,-11.495189,-0.27832878,5.3611584E-4,3.6279876
162.37,-0.35738072,0.0,-0.026501328,0.905539,-0.01751812,-11.458908,-0.27756375,7.642258E-4,3.6280742
162.38,-0.35737613,0.0,-0.026416624,0.9027723,-0.017508239,-11.4226265,-0.2766693,9.881539E-4,3.628159
162.39,-0.35737145,0.0,-0.026355747,0.9000121,-0.017496055,-11.386344,-0.2760244,0.0012184447,3.6282425
162.40,-0.35736668,0.0,-0.026282867,0.89725953,-0.017481603,-11.35006,-0.27525383,0.0014452373,3.6283247
162.41,-0.35736182,0.0,-0.02619641,0.8945161,-0.017464917,-11.313776,-0.27434117,0.0016685206,3.6284046
162.42,-0.35735688,0.0,-0.026132613,0.8917795,-0.017445942,-11.277492,-0.27366576,0.0018974711,3.6284833
162.43,-0.35735184,0.0,-0.026055688,0.88905096,-0.017424714,-11.241206,-0.272853,0.0021229158,3.6285603
162.44,-0.3573467,0.0,-0.025964107,0.8863321,-0.017401272,-11.20492,-0.27188683,0.0023441627,3.6286361
162.45,-0.35734156,0.0,-0.02589415,0.8836206,-0.017375562,-11.1686325,-0.27114707,0.002571065,3.6287105
162.46,-0.35733634,0.0,-0.02581012,0.880918,-0.017347625,-11.132344,-0.27026004,0.002793775,3.6287837
162.47,-0.3573311,0.0,-0.025746638,0.87822217,-0.017317403,-11.096056,-0.26958814,0.0030221269,3.628856
162.48,-0.3573258,0.0,-0.02566796,0.8755346,-0.017284947,-11.059767,-0.26875722,0.0032455963,3.6289268
162.49,-0.35732046,0.0,-0.025608793,0.8728533,-0.017250193,-11.023477,-0.26813057,0.0034753769,3.6289966
162.50,-0.35731506,0.0,-0.025533441,0.87017995,-0.01721319,-10.9871855,-0.26733455,0.0037002673,3.629065
162.51,-0.35730964,0.0,-0.025476657,0.86751264,-0.017173888,-10.950894,-0.26673293,0.0039300965,3.629132
162.52,-0.35730416,0.0,-0.025402788,0.86485314,-0.017132338,-10.914602,-0.2659525,0.004155029,3.6291988
162.53,-0.35729864,0.0,-0.025346588,0.86219954,-0.017088495,-10.878309,-0.26535708,0.004384209,3.6292639
162.54,-0.35729307,0.0,-0.02527245,0.8595538,-0.017042404,-10.842016,-0.2645739,0.004609168,3.629328
162.55,-0.35728747,0.0,-0.025215214,0.85691416,-0.01699402,-10.805722,-0.26396766,0.0048383665,3.6293905
162.56,-0.3572818,0.0,-0.025139323,0.8542825,-0.016943406,-10.769427,-0.26316622,0.0050612967,3.6294522
162.57,-0.3572761,0.0,-0.025079615,0.85165715,-0.016890507,-10.733132,-0.26253423,0.0052898214,3.6295128
162.58,-0.35727036,0.0,-0.025000578,0.84904015,-0.016835373,-10.696836,-0.26169991,0.005513436,3.6295722
162.59,-0.35726458,0.0,-0.024937095,0.8464299,-0.016777974,-10.660541,-0.26102847,0.0057399147,3.6296303
162.60,-0.35725874,0.0,-0.02485365,0.8438284,-0.01671836,-10.624244,-0.26014814,0.005961481,3.6296873
162.61,-0.35725287,0.0,-0.024785178,0.84123415,-0.016656486,-10.587946,-0.25942454,0.0061872676,3.629743
162.62,-0.35724694,0.0,-0.024696205,0.8386493,-0.01659239,-10.551648,-0.2584864,0.006409503,3.6297972
162.63,-0.35724097,0.0,-0.024621662,0.83607227,-0.016526066,-10.515349,-0.25769937,0.006632547,3.629851
162.64,-0.357235,0.0,-0.024562225,0.8335016,-0.01645746,-10.479051,-0.25707042,0.00686049,3.6299038
162.65,-0.35722905,0.0,-0.024480803,0.8309395,-0.016386632,-10.442751,-0.2562115,0.007082828,3.629956
162.66,-0.3572231,0.0,-0.02441233,0.8283846,-0.016313538,-10.406451,-0.25548804,0.0073093665,3.6300075
162.67,-0.35721713,0.0,-0.024321424,0.8258393,-0.016238242,-10.370151,-0.25452998,0.007529618,3.6300578
162.68,-0.35721117,0.0,-0.02424315,0.82330227,-0.016160702,-10.33385,-0.25370404,0.0077540684,3.6301072
162.69,-0.3572052,0.0,-0.024178227,0.8207721,-0.016080903,-10.297548,-0.25301793,0.007979994,3.630157
162.70,-0.35719925,0.0,-0.024089659,0.81825125,-0.015998887,-10.261247,-0.2520844,0.008201671,3.630205
162.71,-0.3571933,0.0,-0.024012463,0.8157333,-0.016119085,-10.224868,-0.25179407,-0.012019926,3.637885
162.72,-0.35718733,0.0,-0.023947451,0.8132275,-0.016032843,-10.188564,-0.2505837,0.008624193,3.6303108
162.73,-0.35718137,0.0,-0.023857668,0.8107311,-0.015944391,-10.152261,-0.24963765,0.008845222,3.6303568
162.74,-0.3571754,0.0,-0.02377818,0.8082379,-0.016058154,-10.11588,-0.24931829,-0.011376349,3.6380346
162.75,-0.35716945,0.0,-0.023709841,0.8057571,-0.015965484,-10.079576,-0.24807836,0.009267105,3.630458
162.76,-0.3571635,0.0,-0.023651842,0.8032773,-0.016074985,-10.043194,-0.24798115,-0.010950199,3.638134
162.77,-0.35715753,0.0,-0.02356723,0.8008116,-0.015978089,-10.006888,-0.24657384,0.009689757,3.6305568
162.78,-0.35715157,0.0,-0.023491204,0.7983487,-0.016083399,-9.970506,-0.2462846,-0.010531057,3.6382308
162.79,-0.3571456,0.0,-0.023424663,0.795898,-0.015982274,-9.934199,-0.2450699,0.01011246,3.6306524
162.80,-0.35713965,0.0,-0.023366889,0.7934483,-0.016083308,-9.897816,-0.24496894,-0.0101034315,3.6383247
162.81,-0.3571337,0.0,-0.023281017,0.79101276,-0.015977941,-9.861508,-0.24355485,0.010536567,3.6307452
162.82,-0.35712773,0.0,-0.023202294,0.7885805,-0.016074784,-9.825124,-0.24323124,-0.0096842125,3.6384153
162.83,-0.35712177,0.0,-0.023131752,0.78616065,-0.015965192,-9.7888155,-0.24198113,0.010959325,3.630834
162.84,-0.3571158,0.0,-0.023068719,0.7837425,-0.016057784,-9.752431,-0.24181886,-0.009259279,3.6385036
162.85,-0.35710984,0.0,-0.023012472,0.7813353,-0.015943892,-9.716122,-0.2407212,0.011389146,3.6309211
162.86,-0.35710388,0.0,-0.022926241,0.77893215,-0.016032228,-9.679736,-0.24031322,-0.008833679,3.6385882
162.87,-0.35709792,0.0,-0.02284536,0.77654254,-0.01591415,-9.643426,-0.23896113,0.011807792,3.631005
162.88,-0.35709196,0.0,-0.022770952,0.7741558,-0.015998278,-9.607039,-0.23867354,-0.008412885,3.6386702
162.89,-0.357086,0.0,-0.022702433,0.7717763,-0.016080424,-9.570652,-0.23794971,-0.008214677,3.6387157
162.90,-0.35708004,0.0,-0.022639174,0.76940846,-0.0159561,-9.534341,-0.2367869,0.012432397,3.6311305
162.91,-0.35707408,0.0,-0.02258059,0.76704186,-0.01603394,-9.497952,-0.23666073,-0.0077840555,3.6387932
162.92,-0.35706812,0.0,-0.022526098,0.7646859,-0.015905302,-9.46164,-0.23559232,0.012863778,3.631207
162.93,-0.35706216,0.0,-0.022439057,0.7623343,-0.015978891,-9.425252,-0.23516555,-0.0073589687,3.6388683
162.94,-0.3570562,0.0,-0.022354938,0.7599915,-0.016050534,-9.388863,-0.23427844,-0.0071642115,3.63891
162.95,-0.35705024,0.0,-0.022274956,0.75766206,-0.01591574,-9.35255,-0.23294854,0.013479406,3.6313217
162.96,-0.35704428,0.0,-0.022198616,0.75533575,-0.015983151,-9.31616,-0.23262854,-0.0067411917,3.6389802
162.97,-0.35703832,0.0,-0.022125421,0.7530172,-0.016048588,-9.27977,-0.231856,-0.006543604,3.63902
162.98,-0.35703236,0.0,-0.022054879,0.7507109,-0.015907567,-9.243456,-0.23062994,0.014102152,3.6314301
162.99,-0.3570264,0.0,-0.021986496,0.748407,-0.015968736,-9.207065,-0.23038863,-0.006117,3.6390858
163.00,-0.35702044,0.0,-0.021919865,0.74611014,-0.016027909,-9.170673,-0.22968496,-0.0059172963,3.6391234
163.01,-0.35701448,0.0,-0.021854538,0.74382496,-0.01588061,-9.134358,-0.22851802,0.014729886,3.6315312
163.02,-0.35700852,0.0,-0.021790111,0.7415418,-0.01593549,-9.097966,-0.2283139,-0.005487848,3.6391852
163.03,-0.35700256,0.0,-0.021726223,0.73926544,-0.01598835,-9.061574,-0.22763903,-0.0052860538,3.6392202
163.04,-0.3569966,0.0,-0.02166247,0.73699576,-0.016039219,-9.025182,-0.2269657,-0.005086974,3.639255
163.05,-0.35699064,0.0,-0.021598537,0.7347376,-0.01588361,-8.988865,-0.22581905,0.015560935,3.6316607
163.06,-0.35698467,0.0,-0.021534065,0.7324815,-0.015930183,-8.952472,-0.22560899,-0.00465744,3.6393106
163.07,-0.3569787,0.0,-0.021468738,0.7302323,-0.01597476,-8.916079,-0.22491926,-0.0044576586,3.6393433
163.08,-0.35697275,0.0,-0.021402288,0.72799015,-0.016017333,-8.879684,-0.22421777,-0.0042571933,3.6393745
163.09,-0.3569668,0.0,-0.021334399,0.72575516,-0.0160579,-8.84329,-0.2235012,-0.0040567266,3.6394053
163.10,-0.35696083,0.0,-0.0212648,0.72353214,-0.015891993,-8.8069725,-0.2223027,0.016590517,3.6318078
163.11,-0.35695487,0.0,-0.02119327,0.72131205,-0.015928285,-8.770578,-0.22201158,-0.0036292134,3.639454
163.12,-0.3569489,0.0,-0.021119537,0.7190997,-0.015962586,-8.734183,-0.22123392,-0.003430113,3.6394825
163.13,-0.35694295,0.0,-0.021043375,0.7168954,-0.015994903,-8.697788,-0.2204309,-0.0032316977,3.6395104
163.14,-0.356937,0.0,-0.020964561,0.7146994,-0.016025236,-8.661393,-0.21960014,-0.0030332864,3.6395373
163.15,-0.35693103,0.0,-0.02091897,0.7125128,-0.01584904,-8.625073,-0.21866077,0.017619593,3.6319373
163.16,-0.35692507,0.0,-0.020870458,0.71032673,-0.015874999,-8.588677,-0.21860336,-0.0025958742,3.6395788
163.17,-0.3569191,0.0,-0.020817135,0.70814633,-0.015898917,-8.552281,-0.21803963,-0.0023918452,3.6396039
163.18,-0.35691315,0.0,-0.02075882,0.7059721,-0.015920816,-8.515885,-0.21742368,-0.0021898798,3.6396277
163.19,-0.3569072,0.0,-0.020695383,0.70380455,-0.015940702,-8.479488,-0.21675408,-0.001988615,3.6396515
163.20,-0.35690123,0.0,-0.02062673,0.70164424,-0.015958576,-8.443091,-0.21602991,-0.0017873698,3.6396747
